18237    ,0        ,26.99    ,32.43    ,26.99    
18256    ,3        ,24.99    ,30.03    ,24.99    
18207    ,76       ,24.99    ,30.03    ,24.99    
18273    ,10       ,24.99    ,30.03    ,24.99    
18788    ,0        ,24.99    ,30.03    ,24.99    
18718    ,15       ,24.99    ,28.99    ,24.99    
19000    ,10       ,24.99    ,30.03    ,24.99    
18891    ,6        ,24.99    ,30.03    ,24.99    
18655    ,20       ,22.99    ,27.63    ,22.99    
17815    ,15       ,22.99    ,32.99    ,22.99    
18495    ,76       ,22.99    ,27.63    ,22.99    
18232    ,0        ,21.99    ,26.43    ,21.99    
17658    ,36       ,22.99    ,27.63    ,22.99    
18233    ,6        ,19.99    ,24.02    ,19.99    
17886    ,26       ,19.99    ,24.99    ,19.99    
17656    ,51       ,24.99    ,30.03    ,24.99    
18796    ,37       ,19.99    ,24.02    ,19.99    
17662    ,50       ,16.99    ,30.03    ,16.99    
17651    ,10       ,19.99    ,24.02    ,19.99    
18197    ,54       ,19.99    ,24.02    ,19.99    
18656    ,46       ,19.99    ,24.02    ,19.99    
18890    ,4        ,19.99    ,24.99    ,19.99    
17660    ,10       ,19.99    ,24.02    ,19.99    
18000    ,28       ,19.99    ,24.02    ,19.99    
17881    ,152      ,19.99    ,29.99    ,19.99    
18141    ,12       ,18.99    ,22.82    ,18.99    
18259    ,14       ,17.99    ,21.62    ,17.99    
18924    ,7        ,17.99    ,21.62    ,17.99    
18528    ,9        ,17.99    ,21.62    ,17.99    
18994    ,25       ,16.99    ,20.42    ,16.99    
18972    ,0        ,16.99    ,20.42    ,16.99    
17812    ,62       ,16.99    ,28.99    ,16.99    
18370    ,15       ,16.99    ,20.42    ,16.99    
18368    ,12       ,16.99    ,20.42    ,16.99    
18367    ,10       ,16.99    ,20.42    ,16.99    
19002    ,4        ,16.99    ,20.42    ,16.99    
18210    ,22       ,16.99    ,20.42    ,16.99    
18968    ,1        ,15.99    ,19.21    ,15.99    
18930    ,0        ,15.99    ,19.21    ,15.99    
18180    ,30       ,15.99    ,19.99    ,15.99    
18230    ,0        ,15.99    ,19.21    ,15.99    
18971    ,8        ,14.99    ,18.01    ,14.99    
18373    ,6        ,14.99    ,18.01    ,14.99    
18372    ,18       ,14.99    ,18.01    ,14.99    
18371    ,23       ,14.99    ,18.01    ,14.99    
18260    ,37       ,14.99    ,20.42    ,14.99    
18481    ,4        ,13.99    ,16.81    ,13.99    
18482    ,2        ,13.99    ,16.81    ,13.99    
18480    ,0        ,12.99    ,15.61    ,12.99    
18478    ,13       ,11.99    ,14.41    ,11.99    
18190    ,22       ,8.99     ,10.80    ,8.99     
18191    ,8        ,11.99    ,14.41    ,11.99    
18098    ,6        ,16.99    ,20.42    ,16.99    
18097    ,23       ,14.99    ,18.01    ,14.99    
18917    ,12       ,12.99    ,15.61    ,12.99    
18921    ,12       ,12.99    ,15.61    ,12.99    
18178    ,32       ,12.99    ,16.81    ,12.99    
18774    ,183      ,24.99    ,30.03    ,24.99    
18943    ,8        ,12.99    ,15.61    ,12.99    
18940    ,18       ,2.99     ,3.59     ,2.99     
18918    ,13       ,12.99    ,15.61    ,12.99    
18938    ,14       ,12.99    ,15.61    ,12.99    
18707    ,21       ,12.99    ,12.99    ,12.99    
3272     ,0        ,9.99     ,12.00    ,9.99     
3279     ,10       ,9.99     ,12.00    ,9.99     
3277     ,11       ,9.99     ,12.00    ,9.99     
3275     ,0        ,9.99     ,12.00    ,9.99     
3282     ,0        ,9.99     ,12.00    ,9.99     
3273     ,6        ,9.99     ,12.00    ,9.99     
3280     ,0        ,9.99     ,12.00    ,9.99     
3278     ,0        ,9.99     ,12.00    ,9.99     
3283     ,6        ,9.99     ,12.00    ,9.99     
3274     ,6        ,9.99     ,12.00    ,9.99     
3281     ,0        ,9.99     ,12.00    ,9.99     
18363    ,15       ,9.99     ,12.00    ,9.99     
18362    ,7        ,9.99     ,12.00    ,9.99     
18331    ,3        ,9.99     ,12.00    ,9.99     
18703    ,12       ,9.99     ,12.00    ,9.99     
18937    ,63       ,9.99     ,12.00    ,9.99     
18795    ,5        ,28.99    ,34.84    ,28.99    
18235    ,0        ,9.99     ,12.00    ,9.99     
18999    ,4        ,9.99     ,12.00    ,9.99     
18234    ,22       ,8.99     ,10.80    ,8.99     
18366    ,0        ,8.99     ,10.80    ,8.99     
18365    ,4        ,8.99     ,10.80    ,8.99     
18364    ,2        ,8.99     ,10.80    ,8.99     
18064    ,8        ,8.99     ,10.80    ,8.99     
18500    ,20       ,8.99     ,10.80    ,8.99     
17897    ,34       ,7.99     ,9.60     ,7.99     
18808    ,19       ,7.99     ,9.60     ,7.99     
17639    ,85       ,6.99     ,8.40     ,6.99     
18054    ,10       ,6.99     ,8.40     ,6.99     
18620    ,36       ,6.99     ,9.60     ,6.99     
18673    ,71       ,6.99     ,8.40     ,6.99     
18188    ,29       ,6.99     ,8.40     ,6.99     
18115    ,0        ,5.99     ,7.19     ,5.99     
18295    ,43       ,5.99     ,7.19     ,5.99     
17861    ,35       ,4.99     ,5.99     ,4.99     
18950    ,18       ,4.99     ,5.99     ,4.99     
18161    ,47       ,3.99     ,4.79     ,3.99     
17641    ,119      ,3.99     ,4.79     ,3.99     
18266    ,17       ,3.99     ,4.79     ,3.99     
18301    ,23       ,2.99     ,3.59     ,2.99     
18330    ,27       ,24.99    ,30.03    ,24.99    
18277    ,58       ,17.99    ,21.62    ,17.99    
18275    ,44       ,17.99    ,21.62    ,17.99    
18282    ,16       ,16.99    ,18.01    ,16.99    
18278    ,18       ,16.99    ,18.01    ,16.99    
18272    ,14       ,14.99    ,18.01    ,14.99    
18271    ,1        ,14.99    ,18.01    ,14.99    
18270    ,5        ,14.99    ,18.01    ,14.99    
18195    ,1        ,34.99    ,42.05    ,34.99    
18711    ,6        ,34.99    ,42.05    ,34.99    
18712    ,1        ,49.99    ,69.99    ,49.99    
18784    ,15       ,16.99    ,20.42    ,16.99    
18785    ,4        ,49.99    ,60.08    ,49.99    
18863    ,16       ,2.99     ,3.59     ,2.99     
24416    ,51       ,3.99     ,5.99     ,3.99     
24209    ,38       ,6.99     ,11.98    ,6.99     
24376    ,100      ,19.99    ,24.02    ,19.99    
24415    ,81       ,16.99    ,20.42    ,16.99    
18383    ,27       ,29.95    ,35.99    ,29.95    
18384    ,21       ,29.95    ,35.99    ,29.95    
18385    ,34       ,29.95    ,35.99    ,29.95    
18386    ,0        ,29.95    ,35.99    ,29.95    
17876    ,18       ,44.99    ,54.07    ,44.99    
19501    ,53       ,39.99    ,48.06    ,39.99    
17880    ,0        ,42.99    ,46.99    ,42.99    
19505    ,31       ,1.99     ,3.59     ,1.99     
17440    ,464      ,5.99     ,7.19     ,5.99     
17414    ,95       ,12.99    ,14.99    ,12.99    
18721    ,1        ,7.99     ,9.60     ,7.99     
19006    ,56       ,25.99    ,31.23    ,25.99    
19007    ,11       ,39.99    ,48.06    ,39.99    
19008    ,39       ,29.99    ,36.04    ,29.99    
18485    ,22       ,99.99    ,120.18   ,99.99    
18486    ,21       ,99.99    ,120.18   ,99.99    
18487    ,23       ,29.99    ,36.04    ,29.99    
18488    ,27       ,29.99    ,36.04    ,29.99    
18489    ,11       ,39.99    ,48.06    ,39.99    
18490    ,8        ,39.99    ,48.06    ,39.99    
18491    ,3        ,39.99    ,48.06    ,39.99    
18492    ,1        ,39.99    ,48.06    ,39.99    
19174    ,88       ,7.99     ,9.60     ,7.99     
19173    ,87       ,18.99    ,22.82    ,18.99    
12602    ,2        ,149.99   ,180.27   ,149.99   
17236    ,0        ,49.99    ,60.08    ,49.99    
38991    ,12       ,299.00   ,359.37   ,299.00   
46773    ,61       ,3.29     ,3.95     ,3.29     
30529    ,0        ,99.99    ,166.99   ,99.99    
27044    ,0        ,2199.00  ,2999.00  ,2199.00  
27130    ,0        ,2699.00  ,3699.00  ,2699.00  
17331    ,16       ,22.99    ,31.99    ,22.99    
17330    ,15       ,29.99    ,34.99    ,29.99    
18512    ,20       ,44.99    ,78.11    ,44.99    
17400    ,23       ,12.99    ,16.99    ,12.99    
17401    ,0        ,12.99    ,18.01    ,12.99    
17402    ,9        ,7.99     ,14.99    ,7.99     
14318    ,0        ,134.99   ,144.99   ,134.99   
18397    ,16       ,7.99     ,9.60     ,7.99     
17311    ,48       ,49.99    ,60.08    ,49.99    
17318    ,34       ,99.99    ,120.18   ,99.99    
17696    ,25       ,49.99    ,72.10    ,49.99    
17697    ,18       ,149.99   ,180.27   ,149.99   
17011    ,16       ,34.95    ,42.00    ,34.95    
17016    ,0        ,64.95    ,78.06    ,64.95    
17038    ,1        ,.00      ,.00      ,.00      
17004    ,0        ,24.95    ,29.98    ,24.95    
17006    ,3        ,24.95    ,29.98    ,24.95    
17007    ,0        ,24.95    ,29.98    ,24.95    
17008    ,0        ,34.95    ,42.00    ,34.95    
17010    ,1        ,34.95    ,42.00    ,34.95    
17015    ,0        ,64.95    ,78.06    ,64.95    
17020    ,0        ,29.95    ,35.99    ,29.95    
17024    ,0        ,24.95    ,29.98    ,24.95    
17025    ,0        ,24.95    ,29.98    ,24.95    
17026    ,0        ,24.95    ,29.98    ,24.95    
17028    ,0        ,39.95    ,48.01    ,39.95    
17035    ,0        ,44.95    ,54.02    ,44.95    
17039    ,0        ,44.95    ,54.02    ,44.95    
17037    ,0        ,39.95    ,48.01    ,39.95    
18390    ,12       ,19.99    ,24.02    ,19.99    
18391    ,0        ,19.99    ,24.02    ,19.99    
18392    ,0        ,19.99    ,24.02    ,19.99    
18393    ,7        ,29.99    ,36.04    ,29.99    
18394    ,2        ,29.99    ,36.04    ,29.99    
18395    ,5        ,29.99    ,36.04    ,29.99    
18396    ,0        ,29.99    ,36.04    ,29.99    
18226    ,4        ,39.99    ,48.06    ,39.99    
18229    ,3        ,39.99    ,48.06    ,39.99    
18227    ,2        ,39.99    ,48.06    ,39.99    
18228    ,3        ,39.99    ,48.06    ,39.99    
17201    ,32       ,289.99   ,359.37   ,289.99   
17909    ,50       ,109.99   ,132.19   ,109.99   
19027    ,0        ,19.99    ,24.02    ,19.99    
19024    ,19       ,24.99    ,30.03    ,24.99    
19025    ,1        ,24.99    ,30.03    ,24.99    
19026    ,0        ,19.99    ,24.02    ,19.99    
19031    ,1        ,29.99    ,36.04    ,29.99    
19032    ,0        ,19.50    ,23.43    ,19.50    
19033    ,1        ,19.50    ,23.43    ,19.50    
19034    ,1        ,19.50    ,23.43    ,19.50    
19035    ,0        ,19.50    ,23.43    ,19.50    
18319    ,11       ,19.99    ,24.02    ,19.99    
18328    ,13       ,19.99    ,24.02    ,19.99    
19021    ,17       ,9.99     ,12.00    ,9.99     
19022    ,1        ,9.99     ,12.00    ,9.99     
19023    ,0        ,9.99     ,12.00    ,9.99     
19030    ,0        ,24.99    ,30.03    ,24.99    
17907    ,108      ,24.99    ,36.04    ,24.99    
18389    ,0        ,16.99    ,20.42    ,16.99    
18247    ,25       ,14.99    ,18.01    ,14.99    
24201    ,80       ,12.99    ,15.99    ,12.99    
510380   ,0        ,171.00   ,185.00   ,171.00   
510381   ,0        ,160.00   ,168.00   ,160.00   
510392   ,0        ,127.00   ,140.00   ,127.00   
510384   ,0        ,283.00   ,307.00   ,283.00   
510383   ,2        ,283.00   ,307.00   ,283.00   
510386   ,0        ,531.00   ,575.00   ,531.00   
510387   ,0        ,531.00   ,575.00   ,531.00   
510390   ,0        ,255.00   ,277.00   ,255.00   
510389   ,0        ,255.00   ,277.00   ,255.00   
510369   ,0        ,946.00   ,1025.00  ,946.00   
510370   ,0        ,443.00   ,480.00   ,443.00   
510396   ,0        ,368.00   ,405.00   ,368.00   
510397   ,0        ,368.00   ,405.00   ,368.00   
510395   ,0        ,869.00   ,902.00   ,869.00   
510394   ,0        ,869.00   ,902.00   ,869.00   
510399   ,0        ,132.00   ,143.00   ,132.00   
510398   ,0        ,102.00   ,110.00   ,102.00   
510407   ,0        ,86.00    ,93.00    ,86.00    
510406   ,0        ,102.00   ,110.00   ,102.00   
510401   ,0        ,66.00    ,72.00    ,66.00    
510405   ,0        ,129.00   ,140.00   ,129.00   
510402   ,0        ,139.00   ,150.00   ,139.00   
510403   ,0        ,139.00   ,150.00   ,139.00   
510404   ,0        ,99.00    ,106.00   ,99.00    
510400   ,0        ,102.00   ,110.00   ,102.00   
510408   ,0        ,52.00    ,57.00    ,52.00    
510409   ,0        ,51.00    ,56.00    ,51.00    
510410   ,0        ,46.00    ,52.00    ,46.00    
510413   ,0        ,49.00    ,53.00    ,49.00    
510412   ,0        ,54.00    ,59.00    ,54.00    
510411   ,0        ,63.00    ,68.00    ,63.00    
510414   ,0        ,58.00    ,63.00    ,58.00    
510415   ,0        ,51.00    ,55.00    ,51.00    
510416   ,0        ,45.00    ,48.00    ,45.00    
510419   ,0        ,41.00    ,45.00    ,41.00    
510418   ,0        ,49.00    ,53.00    ,49.00    
510417   ,0        ,50.00    ,55.00    ,50.00    
510420   ,0        ,69.00    ,75.00    ,69.00    
510421   ,0        ,68.00    ,73.00    ,68.00    
510422   ,0        ,63.00    ,68.00    ,63.00    
510423   ,0        ,62.00    ,67.00    ,62.00    
510424   ,0        ,52.00    ,57.00    ,52.00    
510428   ,0        ,92.00    ,100.00   ,92.00    
510425   ,0        ,88.00    ,95.00    ,88.00    
510426   ,0        ,78.00    ,85.00    ,78.00    
510427   ,0        ,69.00    ,75.00    ,69.00    
510429   ,0        ,29.00    ,32.00    ,29.00    
510430   ,0        ,32.00    ,34.00    ,32.00    
510431   ,0        ,68.00    ,74.00    ,68.00    
510433   ,0        ,48.00    ,52.00    ,48.00    
510434   ,0        ,35.00    ,38.00    ,35.00    
510432   ,0        ,49.00    ,53.00    ,49.00    
510437   ,0        ,35.00    ,38.00    ,35.00    
510439   ,0        ,42.00    ,45.00    ,42.00    
510438   ,0        ,62.00    ,67.00    ,62.00    
510440   ,0        ,28.00    ,30.00    ,28.00    
510441   ,0        ,91.00    ,99.00    ,91.00    
510436   ,0        ,19.00    ,20.00    ,19.00    
510435   ,3        ,19.00    ,20.00    ,19.00    
510442   ,35       ,28.00    ,29.00    ,28.00    
510443   ,34       ,9.60     ,11.00    ,9.60     
510444   ,0        ,12.59    ,13.50    ,12.59    
510445   ,0        ,12.59    ,13.50    ,12.59    
510446   ,0        ,12.59    ,13.50    ,12.59    
510447   ,0        ,12.59    ,13.50    ,12.59    
510448   ,0        ,10.60    ,11.50    ,10.60    
18778    ,20       ,14.99    ,18.01    ,14.99    
12149    ,37       ,239.00   ,287.25   ,239.00   
12506    ,36       ,219.99   ,259.99   ,219.99   
12707    ,1687     ,1.99     ,2.99     ,1.99     
14454    ,0        ,319.99   ,369.99   ,319.99   
14494    ,0        ,269.99   ,289.99   ,269.99   
14497    ,5        ,239.99   ,269.99   ,239.99   
14498    ,0        ,179.99   ,199.99   ,179.99   
14499    ,0        ,199.99   ,209.99   ,199.99   
14473    ,49       ,17.99    ,22.82    ,17.99    
14477    ,18       ,14.99    ,18.01    ,14.99    
14486    ,8        ,6.99     ,8.40     ,6.99     
12141    ,10       ,499.00   ,599.75   ,499.00   
12142    ,55       ,399.00   ,479.56   ,399.00   
12143    ,33       ,329.00   ,395.43   ,329.00   
12144    ,126      ,549.00   ,659.85   ,549.00   
12145    ,0        ,429.00   ,515.62   ,429.00   
12146    ,69       ,189.00   ,227.16   ,189.00   
12147    ,231      ,199.00   ,239.18   ,199.00   
12158    ,0        ,299.00   ,359.37   ,299.00   
12201    ,0        ,249.00   ,299.27   ,249.00   
12202    ,0        ,299.00   ,359.37   ,299.00   
12204    ,1        ,429.99   ,516.81   ,429.99   
12210    ,381      ,49.99    ,60.08    ,49.99    
12211    ,0        ,39.99    ,48.06    ,39.99    
