"3447358","200003713"
"3447359","500000135"
"3447498","200003714"
"3447534","200003715"
"3449570","200003716"
"3449571","200003717"
"3449572","200003718"
"3449573","200003719"
"3449574","200003720"
"3449575","200003721"
"3449576","600000056"
"3449577","200003722"
"3449578","200003723"
"3449579","500000136"
"3450166","200003724"
"3450167","200003725"
"3450168","100000044"
"3450700","200003726"
"3450701","200003727"
"3450702","200003728"
"3450703","200003729"
"3450815","200003730"
"3450863","200003731"
"3451216","200003732"
"3451788","200003733"
"3451789","200003734"
"3451989","500000137"
"3451990","200003735"
"3453676","200003736"
"3453677","100000045"
"3453678","100000046"
"3453679","200003737"
"3453680","200003738"
"3453681","500000138"
"3453686","200003739"
"3453706","100000047"
"3453707","200003740"
"3453777","200003741"
"3453856","200003742"
"3454175","200003743"
"3454176","500000139"
"3454177","200003744"
"3454187","200003745"
"3454414","200003746"
"3455115","200003747"
"3455116","200003748"
"3455117","200003749"
"3455118","300000057"
"3455119","200003750"
"3455120","200003751"
"3455121","200003752"
"3455122","200003753"
"3455123","200003754"
"3455127","200003755"
"3455336","600000057"
"3455372","200003756"
"3455650","200003757"
"3455651","200003758"
"3455654","200003759"
"3455871","100000048"
"3455872","400000102"
"3457554","200003760"
"3457555","200003761"
"3457556","200003762"
"3457557","200003763"
"3457558","300000058"
"3457559","200003764"
"3457560","200003765"
"3457561","200003766"
"3457562","200003767"
"3457563","500000140"
"3457564","200003768"
"3457565","200003769"
"3457566","200003770"
"3457570","200003771"
"3457571","400000103"
"3457717","200003772"
"3457875","200003773"
"3457876","200003774"
"3458703","200003775"
"3458704","300000059"
"3458705","200003776"
"3458955","200003777"
"3459184","200003778"
"3459185","200003779"
"3459186","500000141"
"3459187","200003780"
"3459449","500000142"
"3459450","200003781"
"3459656","200003782"
"3459657","200003783"
"3459658","200003784"
"3459659","200003785"
"3459660","600000058"
"3459663","200003786"
"3459839","500000143"
"3461802","200003787"
"3461803","500000144"
"3461804","200003789"
"3461805","200003790"
"3461806","200003791"
"3461807","200003792"
"3461808","200003793"
"3461809","200003794"
"3461810","200003795"
"3461811","200003796"
"3461812","200003797"
"3461813","200003798"
"3461974","200003799"
"3462353","200003800"
"3462354","200003801"
"3462480","200003802"
"3462812","200003803"
"3462813","200003804"
"3462814","200003805"
"3462815","500000145"
"3462869","200003806"
"3463226","200003807"
"3463227","200003808"
"3463228","200003809"
"3463229","200003810"
"3465510","200003811"
"3465511","200003812"
"3465512","500000146"
"3465513","400000104"
"3465514","200003813"
"3465515","200003814"
"3465516","200003815"
"3465517","200003816"
"3465518","200003817"
"3465519","200003818"
"3465520","200003819"
"3465521","200003820"
"3465522","200003821"
"3465523","200003822"
"3465524","200003823"
"3466042","200003824"
"3466043","400000105"
"3466044","200003825"
"3466045","300000060"
"3466049","200003826"
"3466142","200003827"
"3466143","200003828"
"3466418","200003829"
"3466825","200003830"
"3466826","200003831"
"3466827","200003832"
"3466828","200003833"
"3467146","200003834"
"3467147","200003835"
"3467148","200003836"
"3467149","400000106"
"3467150","200003837"
"3467151","200003838"
"3467152","200003839"
"3468491","200003840"
"3468492","200003841"
"3468493","200003842"
"3468494","200003843"
"3468495","200003844"
"3468496","200003845"
"3468497","200003846"
"3468828","200003847"
"3468853","200003848"
"3468935","200003849"
"3469136","200003850"
"3469137","200003851"
"3469138","400000107"
"3469176","200003852"
"3469452","200003853"
"3470894","100003763"
"3470895","100003764"
"3470896","100003765"
"3474939","100003767"
"3474940","100003768"
"3484692","100003794"
"3484693","100003795"
"3484877","100003796"
"3485973","100003797"
"3485974","100003798"
"3485975","100003799"
"3486001","100003800"
"3487139","620000028"
"3487562","100003801"
"3488643","100003802"
"3488654","100003803"
"3489124","700000002"
"3489125","100003804"
"3490169","010000376"
"3490170","030000004"
"3490471","010000380"
"3491627","040000005"
"3491929","010000380"
"3491930","010000380"
"3493225","010000380"
"3493226","010000380"
"3493775","060000028"
"3494527","010000381"
"3494629","010000381"
"3494823","100003811"
"3495542","330000050"
"3495593","630000286"
"3496028","100003814"
"3496079","100003815"
"3496157","100003816"
"3496766","630000287"
"3496767","100003817"
"3496990","100003818"
"3497082","630000288"
"3498105","100003819"
"3498287","100003820"
"3498288","100003821"
"3499302","100003822"
"3499303","630000289"
"3499304","100003824"
"3499305","630000290"
"3500073","100003828"
"3500529","100003829"
"3500530","100003830"
"3500531","100003831"
"3500532","100003832"
"3500533","100003833"
"3500534","100003834"
"3500535","630000291"
"3500536","100003835"
"3500745","100003836"
"3500891","100003837"
"3500892","100003838"
"3500893","100003839"
"3500922","100003840"
"3501079","100003842"
"3501125","100003843"
"3502092","100003844"
"3502093","100003845"
"3502094","100003846"
"3502095","100003847"
"3502096","100003848"
"3502097","100003849"
"3502098","100003850"
"3502099","100003851"
"3502129","100003852"
"3502170","530000103"
"3502444","100003854"
"3502571","100003855"
"3502637","100003856"
"3502956","100003857"
"3503084","100003858"
"3503085","230000060"
"3504168","100003859"
"3504169","100003860"
"3504170","100003861"
"3504171","100003862"
"3504172","100003863"
"3504173","100003864"
"3504174","100003865"
"3504175","100003866"
"3504176","100003867"
"3504177","100003869"
"3504178","100003870"
"3504179","100003871"
"3504286","100003872"
"3504439","430000061"
"3504440","100003873"
"3504441","100003874"
"3504606","530000104"
"3505802","100003875"
"3506216","100003876"
"3508047","100003877"
"3508048","100003878"
"3508049","530000105"
"3509188","100003879"
"3509189","100003880"
"3509190","100003881"
"3509191","100003882"
"3509197","100003883"
"3509248","100003884"
"3509291","100003885"
